gene,CRISPRn phenotype
MT3 ,0.099315517
MT4 ,0.262950048
MTA1 ,-0.015636558
MTA2 ,-0.572782002
MTA3 ,-0.129023622
MTAP ,-0.031110562
MTBP ,-2.041978318
MTCH1 ,0.002265792
MTCH2 ,-0.261442403
MTCL1 ,0.201864615
MTCP1 ,0.154597887
MTDH ,-0.032987551
MTERF1 ,-0.057525028
MTERF2 ,0.069576378
MTERF3 ,-0.604263666
MTERF4 ,-0.430355509
MTF1 ,-0.285816376
MTF2 ,-0.294673031
MTFMT ,-0.2677192
MTFP1 ,-0.0679385
MTFR1 ,0.051596364
MTFR1L ,-0.033232468
MTFR2 ,-0.126015421
MTG1 ,-0.879136276
MTG2 ,-1.197919195
MTHFD1 ,-0.597548896
MTHFD1L ,-0.161360442
MTHFD2 ,-0.051974313
MTHFD2L ,0.071516992
MTHFR ,0.195651771
MTHFS ,0.171543383
MTHFSD ,-0.141020225
MTIF2 ,-0.258490685
MTIF3 ,-0.193474462
MTM1 ,0.127689273
MTMR1 ,-0.029748814
MTMR10 ,0.054908633
MTMR11 ,-0.032760048
MTMR12 ,-0.007252072
MTMR14 ,0.136618735
MTMR2 ,0.036892112
MTMR3 ,0.026420816
MTMR4 ,0.027822106
MTMR6 ,-0.112923778
MTMR7 ,-0.0144839
MTMR8 ,0.00047866
MTMR9 ,-0.096205174
MTNR1A ,0.076622524
MTNR1B ,0.127716842
MTO1 ,-0.031796728
MTOR ,-0.797666167
MTPAP ,-1.329560743
MTPN ,0.03759404
MTR ,-0.230383442
MTRES1 ,-0.051823963
MTREX ,-0.891707849
MTRF1 ,-0.290049714
MTRF1L ,-0.463306158
MTRFR ,-0.343612462
MTRR ,-0.044750877
MTSS1 ,-0.14193192
MTSS2 ,-0.17008254
MTTP ,-0.113916882
MTURN ,0.057285406
MTUS1 ,-0.051868008
MTUS2 ,0.15202499
MTX1 ,0.037020751
MTX2 ,0.025331082
MTX3 ,-0.128700133
MUC1 ,-0.095250505
MUC12 ,-0.057096376
MUC15 ,-0.015012094
MUC16 ,0.057135707
MUC17 ,0.032161146
MUC20 ,-0.461730475
MUC21 ,0.174442719
MUC22 ,0.092720596
MUC4 ,-0.026903715
MUC5B ,0.102250072
MUC6 ,0.105317604
MUC7 ,0.219792893
MUCL1 ,0.018548772
MUCL3 ,0.000165801
MUL1 ,-0.403023519
MUS81 ,-0.126043368
MUSK ,-0.107353974
MUSTN1 ,-0.12634538
MUTYH ,0.054614093
MVB12A ,-0.295519831
MVB12B ,0.114767974
MVD ,-1.115646253
MVK ,-0.936041313
MVP ,-0.127669994
MX1 ,-0.057461885
MX2 ,-0.056055523
MXD1 ,0.056140823
MXD3 ,0.057940261
MXD4 ,0.030671853
MXI1 ,0.114319006
MXRA5 ,-0.071481125
MXRA7 ,-0.685950864
MXRA8 ,0.023125226
MYADM ,-0.101641688
MYADML2 ,0.012251871
MYB ,-1.551499051
MYBBP1A ,-0.349934744
MYBL1 ,-0.020646451
MYBL2 ,-0.71959608
MYBPC1 ,0.01907365
MYBPC2 ,-0.126900183
MYBPC3 ,-0.331850832
MYBPH ,-0.036679173
MYBPHL ,-0.51760027
MYC ,-1.324305492
MYCBP ,-0.235166183
MYCBPAP ,-0.19900781
MYCL ,-0.111759627
MYCN ,-0.12840477
MYCT1 ,0.060401096
MYD88 ,-0.054087946
MYDGF ,-0.282030974
MYEF2 ,0.044407238
MYEOV ,0.002165645
MYF5 ,-0.026413318
MYF6 ,0.17344415
MYG1 ,-0.388188951
MYH1 ,-0.111668939
MYH10 ,-0.020829127
MYH11 ,-0.194800529
MYH13 ,0.010726431
MYH14 ,-0.073455735
MYH15 ,0.134840236
MYH2 ,-0.028087601
MYH3 ,-0.182452362
MYH4 ,-0.051972184
MYH6 ,0.09212393
MYH7 ,0.120209966
MYH7B ,-0.104268137
MYH8 ,0.020057523
MYH9 ,-0.284183337
MYL1 ,0.182185255
MYL10 ,-0.04062654
MYL12A ,-0.070730842
MYL12B ,-0.082082066
MYL2 ,0.055376375
MYL3 ,-0.040326848
MYL4 ,-0.115298961
MYL5 ,0.025182287
MYL6 ,-0.025005138
MYL6B ,-0.059530675
MYL7 ,-0.074608605
MYL9 ,0.08009654
MYLIP ,0.110525565
MYLK ,0.097755585
MYLK2 ,-0.222699939
MYLK3 ,0.08730839
MYLK4 ,0.129940381
MYLPF ,-0.042647906
MYMK ,0.121193439
MYNN ,-0.042412202
MYO10 ,-0.010873082
MYO15A ,-0.158166224
MYO16 ,0.229356273
MYO18A ,-0.093548246
MYO18B ,0.216447779
MYO19 ,-0.043612935
MYO1A ,-0.271491754
MYO1B ,-0.020192478
MYO1C ,0.022076716
MYO1D ,0.024969417
MYO1E ,0.145004434
MYO1F ,0.014911801
MYO1G ,-0.127172509
MYO1H ,-0.710110766
MYO3A ,0.078182558
MYO3B ,-0.371730635
MYO5A ,-0.168062371
MYO5B ,0.234384844
MYO5C ,-0.017874657
MYO6 ,-0.147752398
MYO7A ,-0.134238209
MYO7B ,-0.220368537
MYO9A ,-0.052969062
MYO9B ,-0.234457104
MYOC ,-0.077927111
MYOCD ,0.034307185
MYOD1 ,-0.010552355
MYOF ,0.202556111
MYOG ,-0.101326023
MYOM1 ,0.071070058
MYOM2 ,0.110059262
MYOM3 ,-0.126820102
MYOT ,-0.012976511
MYOZ1 ,-0.285476618
MYOZ2 ,0.078840999
MYOZ3 ,-0.040447194
MYPN ,-0.110034775
MYPOP ,-0.080786433
MYRF ,-0.31279018
MYRIP ,-0.166461516
MYSM1 ,-0.011606307
MYT1 ,-0.128255734
MYT1L ,0.12845254
MZB1 ,-0.188680274
MZF1 ,-0.35213938
MZT1 ,-1.161492488
N4BP1 ,0.010855867
N4BP2 ,0.053157382
N4BP2L1 ,-0.056921074
N4BP2L2 ,0.169101856
N4BP3 ,-0.220006038
N6AMT1 ,-0.407778952
NAA10 ,0.186547325
NAA11 ,0.065256434
NAA15 ,-0.77900584
NAA16 ,-0.037100223
NAA20 ,-0.732343927
NAA25 ,-1.08983639
NAA30 ,-0.047224452
NAA35 ,-0.231183992
NAA38 ,-0.345727147
NAA40 ,0.07486051
NAA50 ,-1.345313195
NAA60 ,-0.139120195
NAA80 ,-0.096752741
NAAA ,0.083192779
NAALAD2 ,0.169349318
NAALADL1 ,-0.035888888
NAALADL2 ,0.119519634
NAB1 ,0.20599969
NAB2 ,-0.013629641
NABP1 ,0.038491209
NABP2 ,-0.055254178
NACA ,-0.657676288
NACA2 ,0.030927429
NACAD ,0.066185898
NACC1 ,-0.145089944
NACC2 ,-0.005003377
NADK ,-0.01652907
NADK2 ,-0.042134792
NADSYN1 ,-0.117903464
NAE1 ,-0.893583944
NAF1 ,-0.014278583
NAGA ,0.080349059
NAGK ,0.151115047
NAGLU ,-0.083229258
NAGPA ,-0.141050998
NAGS ,-0.018054303
NAIF1 ,0.079791151
NAIP ,-0.903231897
NALCN ,0.14234923
NALF1 ,-0.572716726
NALF2 ,0.02625409
NAMPT ,-1.255869464
NANOGNB ,0.04677911
NANOS1 ,-0.018909708
NANOS2 ,0.002846052
NANOS3 ,0.167782877
NANP ,-0.242690166
NANS ,-0.085306667
NAP1L1 ,0.054858901
NAP1L2 ,0.019806975
NAP1L3 ,-0.010803628
NAP1L4 ,0.069324773
NAP1L5 ,0.055989597
NAPA ,-2.184734675
NAPB ,0.147532665
NAPEPLD ,0.079423582
NAPG ,-0.279360702
NAPRT ,-0.128756831
NAPSA ,-0.020800192
NARF ,-0.214517951
NARS1 ,-1.4755498
NARS2 ,-0.267729213
NASP ,-0.40095441
NAT1 ,-0.16325116
NAT10 ,-0.868801852
NAT14 ,0.101705465
NAT16 ,-0.262006489
NAT2 ,-0.121456789
NAT8 ,0.146256214
NAT8L ,0.074040056
NAT9 ,0.117384609
NAV1 ,0.105562931
NAV2 ,-0.001408132
NAV3 ,0.035168265
NAXD ,0.052223945
NAXE ,-0.253056731
NBAS ,-0.393837199
NBEA ,0.067310536
NBEAL1 ,-0.203512523
NBEAL2 ,-0.232824432
NBL1 ,-0.299786828
NBN ,-0.117876403
NBPF3 ,-0.849541003
NBR1 ,-0.058593032
NCALD ,-0.026524313
NCAM2 ,-0.104245855
NCAN ,-0.215708896
NCAPD2 ,-1.272392097
NCAPD3 ,-0.091426041
NCAPG ,-1.209960001
NCAPG2 ,-0.452049369
NCAPH ,-0.405274892
NCAPH2 ,-0.287933609
NCBP1 ,-1.533211476
NCBP2 ,-2.298996435
NCBP3 ,0.045166249
NCCRP1 ,-0.063513805
NCDN ,-0.237224776
NCEH1 ,-0.076678877
NCF1 ,-0.050859624
NCF2 ,-0.14798419
NCF4 ,0.12182146
NCK1 ,-0.072251789
NCK2 ,0.091004348
NCKAP1 ,-0.212217475
NCKAP1L ,-0.019546671
NCKAP5 ,0.0263421
NCKAP5L ,-0.133716952
NCKIPSD ,-0.099764771
NCL ,-0.239648007
NCLN ,-0.165723923
NCMAP ,-0.152795002
NCOA1 ,0.026861683
NCOA2 ,-0.002498892
NCOA3 ,0.151121878
NCOA4 ,-1.108650721
NCOA5 ,0.007015476
NCOA6 ,0.029777878
NCOA7 ,0.106921367
NCOR1 ,-0.377263916
NCOR2 ,0.032533239
NCR1 ,-0.105295994
NCR2 ,-0.14570522
NCR3 ,-0.204868903
NCR3LG1 ,-0.018405768
NCS1 ,0.014340354
NCSTN ,0.157208958
NDC1 ,-0.197351727
NDC80 ,-2.023868339
NDE1 ,-0.689030894
NDEL1 ,-0.07561842
NDFIP1 ,-0.015280528
NDFIP2 ,0.033612399
NDN ,-0.005767005
NDNF ,0.151614043
NDOR1 ,-0.297610512
NDP ,0.113350375
NDRG1 ,0.096836214
NDRG2 ,-0.170114675
NDRG3 ,0.098974581
NDRG4 ,0.099520802
NDST1 ,0.140778837
NDST2 ,-0.258099409
NDST3 ,0.132997846
NDST4 ,0.151052591
NDUFA1 ,-0.386583396
NDUFA10 ,-0.632422938
NDUFA11 ,-0.607254681
NDUFA12 ,-0.1038617
NDUFA13 ,-0.425318607
NDUFA2 ,-0.837239483
NDUFA3 ,-0.396099996
NDUFA4 ,-1.136193613
NDUFA4L2 ,-0.208969547
NDUFA5 ,-0.263248525
NDUFA6 ,-0.537708232
NDUFA7 ,-0.251877619
NDUFA8 ,-0.815011906
NDUFA9 ,-0.539916309
NDUFAB1 ,-0.494862693
NDUFAF1 ,-1.274342161
NDUFAF2 ,-0.348562878
NDUFAF3 ,-0.460353495
NDUFAF4 ,-0.409099694
NDUFAF5 ,-0.240338067
NDUFAF6 ,-0.003521614
NDUFAF7 ,-0.215128251
NDUFAF8 ,-0.406467301
NDUFB1 ,-0.099503831
NDUFB10 ,-0.822854695
NDUFB11 ,-0.195116177
NDUFB2 ,-0.43338306
NDUFB3 ,-1.349263951
NDUFB4 ,-0.969403083
NDUFB5 ,-0.563024115
NDUFB6 ,-0.447224059
NDUFB7 ,-0.742755286
NDUFB8 ,-0.428232135
NDUFB9 ,-1.001016348
NDUFC1 ,-0.425815138
NDUFC2 ,-0.884835516
NDUFS1 ,-0.591467001
NDUFS2 ,-0.578620071
NDUFS3 ,-0.559752916
NDUFS4 ,-0.165393976
NDUFS5 ,-1.016410363
NDUFS6 ,-0.184624016
NDUFS7 ,-0.398153033
NDUFS8 ,-0.660539981
NDUFV1 ,-0.456174938
NDUFV2 ,-0.474964442
NDUFV3 ,-0.013288126
NEB ,0.094069216
NEBL ,0.100226714
NECAB1 ,0.145157512
NECAB2 ,-0.209989797
NECAB3 ,-0.187413003
NECAP1 ,-0.254070561
NECAP2 ,-0.038717579
NECTIN1 ,0.081603853
NECTIN2 ,-0.011832828
NECTIN3 ,0.077910377
NECTIN4 ,-0.110636505
NEDD1 ,-2.152565214
NEDD4 ,0.327827528
NEDD4L ,0.121601079
NEDD8 ,-2.011657899
NEDD9 ,-0.050988556
NEFH ,-0.061847059
NEFM ,-0.050461182
NEGR1 ,0.0990815
NEIL1 ,0.094004269
NEIL2 ,-0.035167586
NEIL3 ,0.04458517
NEK1 ,-0.066092086
NEK10 ,0.087541138
NEK11 ,0.062548636
NEK2 ,-0.036258354
NEK3 ,-0.06120446
NEK4 ,0.171313999
NEK5 ,-0.098320152
NEK6 ,-0.072681736
NEK7 ,-0.026451206
NEK8 ,0.00270824
NEK9 ,-0.000399303
NELFA ,-0.323871759
NELFB ,-0.884492969
NELFCD ,-0.491665729
NELFE ,-0.350106852
NELL1 ,0.025914302
NELL2 ,-0.018213729
NEMF ,-0.11408724
NEMP1 ,0.02006271
NEMP2 ,-0.221939499
NENF ,-0.156932223
NEO1 ,-0.066618178
NEPRO ,-1.168960591
NES ,-0.15645709
NET1 ,0.031083604
NETO1 ,0.097527381
NETO2 ,-0.140117089
NEU1 ,-0.439671083
NEU2 ,-0.047113041
NEU3 ,-0.197051746
NEU4 ,0.190920165
NEURL1 ,0.15744638
NEURL1B ,0.224685616
NEURL2 ,0.102708174
NEURL4 ,-0.021690607
NEUROD1 ,-0.000115385
NEUROD2 ,-0.023668091
NEUROD4 ,0.153175112
NEUROD6 ,0.065281066
NEUROG1 ,0.040440281
NEUROG2 ,0.102190496
NEUROG3 ,-0.144517393
NEXMIF ,0.052497077
NEXN ,-0.137230007
NF1 ,-0.12960479
NF2 ,-0.028837158
NFAM1 ,0.052862613
NFASC ,0.013882213
NFAT5 ,0.103705185
NFATC1 ,0.147042281
NFATC2 ,0.025342543
NFATC2IP ,-0.277512399
NFATC3 ,-0.066394877
NFATC4 ,-0.090089968
NFE2 ,-0.237881442
NFE2L1 ,-0.180643151
NFE2L2 ,-0.195087759
NFE2L3 ,-0.443278872
NFIA ,-0.000184504
NFIB ,0.074143586
NFIC ,0.214536925
NFIL3 ,0.100054324
NFIX ,0.064882255
NFKB1 ,0.042575052
NFKB2 ,-0.076220096
NFKBIA ,-0.11069372
NFKBIB ,-0.097288583
NFKBID ,0.029436369
NFKBIE ,-0.592142928
NFKBIL1 ,-0.122754507
NFKBIZ ,-0.082536425
NFRKB ,-0.49166646
NFS1 ,-1.922645306
NFU1 ,-0.142000783
NFX1 ,0.009779022
NFXL1 ,0.151262807
NFYA ,-0.326101473
NFYB ,-0.926844936
NFYC ,-1.018608619
NGB ,-0.021348398
NGDN ,-0.665932225
NGEF ,0.094966206
NGF ,-0.217027616
NGFR ,-0.128597348
NGLY1 ,-0.029867637
NGRN ,-0.158409303
NHEJ1 ,0.083983076
NHLH1 ,0.128740973
NHLH2 ,0.137825568
NHLRC1 ,-0.030644329
NHLRC2 ,-0.327609398
NHLRC3 ,0.08533271
NHLRC4 ,0.17703591
NHP2 ,-0.852419914
NHS ,0.003749318
NHSL1 ,-0.006787826
NIBAN1 ,-0.225860598
NIBAN2 ,0.060900751
NIBAN3 ,-0.033847819
NICN1 ,-0.03443061
NID1 ,-0.211948441
NID2 ,0.074234709
NIF3L1 ,-0.018523347
NIFK ,-1.952270551
NIM1K ,-0.108454706
NIN ,0.097402437
NINJ1 ,-0.171374833
NINJ2 ,-0.02531975
NINL ,0.019513296
NIP7 ,-1.704747259
NIPA1 ,-0.07048137
NIPA2 ,-0.16407155
NIPAL1 ,0.014731153
NIPAL2 ,-0.254395137
NIPAL3 ,0.068689133
NIPAL4 ,0.218191088
NIPBL ,-0.394772978
NIPSNAP1 ,-0.035034479
NIPSNAP2 ,-0.009045487
NIPSNAP3A ,0.179492429
NIPSNAP3B ,0.118115042
NISCH ,-0.247376616
NIT1 ,0.056031411
NIT2 ,-0.207594259
NKAIN1 ,-0.007432429
NKAIN2 ,0.027062559
NKAIN4 ,-0.111935395
NKAP ,-0.549462368
NKAPD1 ,-0.008612846
NKAPL ,-0.114072326
NKD1 ,0.080257132
NKD2 ,-0.084008496
NKG7 ,0.035882385
NKIRAS1 ,-0.01894613
NKIRAS2 ,-0.106949163
NKRF ,-0.056352344
NKTR ,-0.057500419
NKX1-2 ,-0.071496819
NKX2-1 ,-0.128507958
NKX2-2 ,0.019245722
NKX2-3 ,0.040105944
NKX2-4 ,0.203621204
NKX2-5 ,-0.006015332
NKX2-8 ,-0.058477863
NKX3-1 ,0.068355303
NKX3-2 ,0.162935648
NKX6-1 ,0.252535533
NKX6-2 ,0.067785605
NKX6-3 ,0.073539288
NLE1 ,-1.182183921
NLGN1 ,0.011253115
NLGN2 ,0.044487438
NLGN3 ,-0.024157321
NLGN4X ,0.096909326
NLK ,0.21217114
NLN ,0.022950897
NLRC4 ,0.011446823
NLRC5 ,-0.086588983
NLRP1 ,0.064178308
NLRP10 ,0.100453258
NLRP11 ,0.141858912
NLRP12 ,0.11775249
NLRP13 ,-0.17820953
NLRP14 ,0.069086819
NLRP2 ,-0.085016235
NLRP3 ,-0.122716221
NLRP4 ,0.02911973
NLRP5 ,0.175956058
NLRP6 ,-0.031302555
NLRP7 ,-0.111980741
NLRP8 ,-0.021074842
NLRP9 ,0.079667942
NLRX1 ,-0.060248625
NMB ,0.03288578
NMBR ,0.130138376
NMD3 ,-1.289212735
NME1 ,-0.212404202
NME2 ,-0.258947356
NME3 ,-0.043199933
NME4 ,-0.006549588
NME5 ,0.036483493
NME6 ,0.024923991
NME7 ,0.091092489
NME8 ,-0.156284906
NME9 ,0.187697586
NMI ,-0.056717006
NMNAT1 ,-0.740029647
NMNAT2 ,-0.084963156
NMNAT3 ,-0.115298061
NMRAL1 ,-0.102815531
NMRK1 ,0.065055081
NMRK2 ,-0.016608211
NMS ,-0.065563319
NMT1 ,-0.753551739
NMT2 ,0.22170935
NMU ,0.28136861
NMUR1 ,0.059076482
NMUR2 ,0.000523223
NNAT ,0.035296706
NNMT ,0.06826529
NNT ,-0.161207002
NOA1 ,-0.766332203
NOB1 ,-1.162512618
NOC2L ,-1.013828729
NOC3L ,-0.33306491
NOC4L ,-0.866785861
NOCT ,-0.12452574
NOD1 ,-0.163060207
NOD2 ,0.107626945
NODAL ,-0.255842946
NOG ,0.072885375
NOL10 ,-1.28119167
NOL11 ,-1.475820041
NOL12 ,-1.035142133
NOL3 ,0.026109768
NOL4 ,-0.094523416
NOL4L ,-0.126177392
NOL6 ,-1.336529482
NOL7 ,-0.706341819
NOL8 ,-0.432572827
NOL9 ,-1.11455475
NOLC1 ,-0.458988338
NOM1 ,-0.26611032
NOMO2 ,-0.014439956
NONO ,-0.73991633
NOP10 ,-0.854511968
NOP14 ,-0.812139815
NOP16 ,-1.61438595
NOP2 ,-1.323668799
NOP53 ,-1.03576692
NOP56 ,-1.71241489
NOP58 ,-0.964937768
NOP9 ,-0.194025142
NOPCHAP1 ,-0.798374701
NOS1 ,-0.042831685
NOS1AP ,-0.200671113
NOS2 ,-0.034098624
NOS3 ,0.01071608
NOSIP ,-0.213319295
NOSTRIN ,-0.297396733
NOTCH1 ,-0.068330603
NOTCH2 ,-0.114911564
NOTCH3 ,-0.059740597
NOTCH4 ,-0.258136107
NOTO ,0.007770453
NOTUM ,0.099939684
NOVA1 ,-0.10450421
NOVA2 ,-0.093100874
NOX1 ,-0.049413927
NOX3 ,0.116790367
NOX4 ,0.076813735
NOX5 ,0.133954065
NOXA1 ,-0.072702774
NOXO1 ,-0.061171865
NOXRED1 ,0.011555622
NPAP1 ,-0.05987608
NPAS1 ,-0.231176899
NPAS2 ,0.041403425
NPAS3 ,-0.005317349
NPAS4 ,-0.081529883
NPAT ,-1.284252313
NPB ,-0.117755038
NPBWR1 ,0.001522982
NPBWR2 ,-0.042219359
NPC1 ,0.047558705
NPC1L1 ,-0.058395305
NPC2 ,-0.032081533
NPDC1 ,-0.178083454
NPEPL1 ,0.066246463
NPEPPS ,-0.527227919
NPFF ,-0.198985678
NPFFR1 ,-0.118355898
NPFFR2 ,-0.043064543
NPHP1 ,0.00655716
NPHP3 ,-0.01297594
NPHP4 ,0.011992488
NPHS1 ,-0.310502169
NPHS2 ,-0.213786802
NPL ,-0.201655514
NPLOC4 ,-0.579383054
NPM1 ,-0.941505573
NPM2 ,-0.013361295
NPM3 ,-0.115473606
NPNT ,0.045705451
NPPA ,-0.020237099
NPPB ,-0.016696294
NPPC ,0.069915615
NPR1 ,0.019702812
NPR2 ,0.104095081
NPR3 ,-0.091365502
NPRL2 ,-0.223975381
NPS ,0.282138128
NPSR1 ,0.040764748
NPTN ,0.039621499
NPTX1 ,-0.040455363
NPTX2 ,0.118294924
NPTXR ,-0.022444415
NPVF ,-0.054316569
NPW ,0.143496821
NPY ,-0.000308072
NPY1R ,-0.188801275
NPY2R ,0.131597896
NPY5R ,0.077846133
NQO1 ,-0.059038172
NQO2 ,-0.15687712
NR0B1 ,0.07862825
NR0B2 ,-0.134467652
NR1D1 ,-0.167339799
NR1D2 ,-0.127649223
NR1H2 ,-0.025133325
NR1H3 ,0.011552973
NR1H4 ,-0.160020915
NR1I2 ,0.046101252
NR1I3 ,0.030247829
NR2C1 ,-0.089706282
NR2C2 ,-0.147049574
NR2C2AP ,-0.026304678
NR2E1 ,-0.126449489
NR2F1 ,0.023739328
NR2F2 ,-0.157628266
NR2F6 ,0.045997654
NR3C1 ,0.059716569
NR3C2 ,0.076940174
NR4A1 ,-0.009469088
NR4A2 ,-0.142915484
NR4A3 ,0.004702066
NR5A1 ,0.048940057
NR5A2 ,0.053562839
NR6A1 ,-0.059114489
NRAP ,-0.029175996
NRARP ,-0.004018034
NRAS ,-0.203642925
NRBF2 ,-0.90629077
NRBP1 ,-1.267218658
NRBP2 ,0.014120859
NRCAM ,0.058562233
NRDC ,-0.259732709
NRDE2 ,-1.275105648
NREP ,0.094843682
NRF1 ,-1.63479774
NRG2 ,-0.345923845
NRG3 ,0.233487284
NRG4 ,-0.018919496
NRGN ,0.142522516
NRIP1 ,0.012542027
NRIP2 ,-0.007231725
NRIP3 ,0.101234898
NRK ,-0.003976752
NRL ,-0.221701004
NRM ,-0.030824563
NRN1 ,0.012181795
NRN1L ,-0.05741328
NRP1 ,0.068493941
NRP2 ,-0.049809994
NRROS ,0.042584047
NRSN1 ,0.016338269
NRSN2 ,0.210907855
NRTN ,0.049148643
NRXN1 ,0.044068057
NRXN2 ,-0.012390627
NRXN3 ,0.216822848
NSA2 ,-1.312525688
NSD1 ,-0.052385672
NSD2 ,-0.234014386
NSD3 ,0.009582196
NSDHL ,0.103424013
NSF ,-1.990797863
NSFL1C ,-0.262133446
NSG1 ,0.058724687
NSG2 ,0.120238565
NSL1 ,-0.923875723
NSMAF ,0.026022834
NSMCE1 ,-0.492424124
NSMCE2 ,-0.144328017
NSMCE3 ,-0.539409135
NSMCE4A ,-0.170467141
NSMF ,0.016474768
NSRP1 ,-0.115608543
NSUN2 ,-0.112459649
NSUN3 ,-0.11154861
NSUN4 ,-0.867752219
NSUN5 ,-0.0652759
NSUN6 ,-0.021285479
NSUN7 ,-0.024365557
NT5C ,0.108571322
NT5C1A ,-0.082091643
NT5C1B ,0.096621368
NT5C2 ,-0.007725953
NT5C3A ,-0.034351138
NT5C3B ,-0.091634928
NT5DC1 ,-0.09855275
NT5DC2 ,0.052188512
NT5DC3 ,-0.188270691
NT5E ,-0.188019746
NT5M ,0.048427309
NTAN1 ,-0.145423653
NTAQ1 ,-0.124325094
NTF3 ,-0.076584738
NTF4 ,-0.157502496
NTHL1 ,0.273210041
NTM ,0.030959411
NTMT1 ,-0.049012571
NTMT2 ,-0.102191487
NTN1 ,0.008546388
NTN3 ,0.351385893
NTN4 ,-0.204973005
NTN5 ,-0.115292595
NTNG1 ,0.178097136
NTNG2 ,-0.130278282
NTPCR ,0.017057338
NTRK1 ,-0.02918298
NTRK2 ,0.17135277
NTRK3 ,0.002143163
NTS ,-0.004670926
NTSR1 ,0.132102532
NTSR2 ,0.111488325
NUAK1 ,-0.072070866
NUAK2 ,-0.28278396
NUB1 ,-0.100115756
NUBP1 ,-1.240047912
NUBP2 ,-0.78347724
NUBPL ,-0.121794894
NUCB1 ,-0.210317775
NUCB2 ,-0.101711901
NUCKS1 ,-0.244569141
NUDC ,-0.855295678
NUDCD1 ,-0.25351753
NUDCD2 ,0.072189985
NUDCD3 ,-0.757823964
NUDT1 ,0.196880767
NUDT10 ,-0.242987134
NUDT12 ,-0.029143473
NUDT13 ,0.007775586
NUDT14 ,-0.121789305
NUDT15 ,0.100808985
NUDT16 ,0.075406182
NUDT16L1 ,-0.16624553
NUDT17 ,0.079360648
NUDT19 ,0.003610356
NUDT2 ,-0.103743282
NUDT21 ,-2.204963182
NUDT22 ,-0.037737986
NUDT3 ,-0.142325255
NUDT5 ,-0.041592133
NUDT6 ,-0.002205988
NUDT7 ,0.067418512
NUDT8 ,0.028393577
NUDT9 ,0.148433193
NUF2 ,-1.195486753
NUFIP1 ,-0.906615217
NUFIP2 ,0.08217295
NUGGC ,0.087065381
NUMA1 ,-0.931478125
NUMB ,-0.066373592
NUMBL ,-0.026819385
NUP107 ,-0.552197148
NUP133 ,-1.394706237
NUP153 ,-0.127623495
NUP155 ,-0.503035019
NUP160 ,-1.70114799
NUP188 ,-0.076713561
NUP205 ,-1.435328356
NUP210 ,-0.098430273
NUP210L ,-0.029772591
NUP214 ,-1.660126106
NUP35 ,-0.298728303
NUP37 ,0.035496714
NUP42 ,-0.20382225
NUP43 ,-0.393309428
NUP50 ,-1.169384484
NUP54 ,-0.722229921
NUP58 ,-0.454152794
NUP62 ,-0.71026446
NUP62CL ,0.053952999
NUP85 ,-1.390078875
NUP88 ,-1.164021667
NUP93 ,-1.423899407
NUP98 ,-0.235455637
NUPR1 ,0.068848066
NUPR2 ,0.019700274
NUS1 ,-2.139451679
NUSAP1 ,-0.057003205
NUTF2 ,-2.232200973
NUTM1 ,-0.024452019
NVL ,-1.316625406
NWD1 ,-0.352236835
NWD2 ,0.078106049
NXF1 ,-1.439722885
NXF3 ,0.005449161
NXF5 ,-0.045558937
NXN ,0.206197019
NXNL1 ,-0.048714083
NXNL2 ,0.067748005
NXPE1 ,0.012167777
NXPE2 ,0.072758925
NXPE3 ,-0.148516815
NXPE4 ,0.056260781
NXPH1 ,0.158992342
NXPH2 ,-0.080535892
NXPH3 ,-0.160503439
NXPH4 ,0.129733726
NXT1 ,-0.692561076
NXT2 ,0.084101303
NYAP1 ,-0.150697545
NYAP2 ,0.138809033
NYNRIN ,0.089056378
NYX ,0.0928847
OAF ,-0.09180769
OARD1 ,-0.191521655
OAS1 ,0.083582162
OAS2 ,0.14588615
OAS3 ,0.013784912
OASL ,0.066751012
OAT ,-0.16702523
OAZ1 ,-0.014033384
OAZ2 ,-0.139698986
OAZ3 ,0.074446969
OBI1 ,0.007893841
OBSCN ,-0.083942437
OBSL1 ,0.047870379
OC90 ,0.049211324
OCA2 ,0.058462795
OCEL1 ,0.068803583
OCIAD1 ,0.00963628
OCIAD2 ,0.067158562
OCLN ,-0.168856914
OCM ,0.183184938
OCM2 ,-0.028241276
OCRL ,-0.02318213
OCSTAMP ,-0.052868144
ODAD1 ,-0.120002045
ODAD2 ,-0.232536609
ODAD3 ,0.030841333
ODAM ,0.156134789
ODAPH ,0.020872748
ODC1 ,-0.101871328
ODF1 ,-0.299068989
ODF2 ,-0.001826201
ODF2L ,-0.020900056
ODF3 ,-0.036429174
ODF3B ,0.080840184
ODF3L1 ,-0.213621385
ODF3L2 ,0.006975946
ODF4 ,-0.050248627
ODR4 ,-0.113595783
OFD1 ,0.189643355
OGA ,-0.186892406
OGDH ,-1.260219531
OGDHL ,0.030431656
OGFOD1 ,-0.229027866
OGFOD2 ,0.002095956
OGFOD3 ,0.037692844
OGFR ,-0.001467841
OGFRL1 ,0.013595097
OGG1 ,0.152928821
OGN ,0.186924835
OGT ,-0.793596518
OIP5 ,-1.200075148
OIT3 ,0.024962889
OLA1 ,-0.450720105
OLAH ,-0.190972901
OLFM1 ,-0.014281402
OLFM2 ,0.038381474
OLFM3 ,-0.034816949
OLFM4 ,0.033169834
